experiment,solution_id,obj_1,obj_2,obj_3,breakfast_ids,lunch_ids
diversity_on_nsga2,0,-16.268895,6.281105,19.731105,"[60, 1, 70, 27, 29, 45, 62, 51, 5, 9, 35, 72, 11, 94, 61]","[389, 188, 355, 225, 271, 100, 383, 163, 200, 221, 107, 354, 363, 399, 183]"
diversity_on_nsga2,1,-16.94220285,18.007797150000002,5.85779715,"[33, 32, 39, 69, 41, 10, 63, 78, 36, 74, 38, 90, 2, 9, 13]","[152, 391, 121, 153, 112, 167, 297, 118, 104, 129, 140, 304, 292, 123, 195]"
diversity_on_nsga2,2,-99.31079939175407,38.63920060824591,73.88920060824591,"[3, 44, 2, 54, 5, 88, 28, 76, 80, 1, 77, 56, 92, 7, 49]","[154, 342, 204, 108, 217, 298, 141, 271, 140, 167, 347, 153, 353, 392, 131]"
diversity_on_nsga2,3,-95.41056920836539,31.209430791634613,91.28943079163463,"[85, 21, 91, 77, 28, 6, 8, 19, 42, 50, 11, 43, 41, 75, 88]","[388, 354, 273, 309, 218, 338, 322, 148, 130, 152, 164, 368, 358, 122, 283]"
diversity_on_nsga2,4,-8.1,7.449999999999999,7.6000000000000005,"[74, 33, 8, 49, 53, 4, 82, 18, 66, 87, 59, 42, 25, 90, 17]","[313, 214, 402, 181, 164, 239, 98, 100, 173, 385, 327, 386, 392, 109, 404]"
diversity_on_nsga2,5,-98.83127374769691,37.508726252303084,66.46872625230309,"[3, 44, 2, 54, 5, 88, 28, 76, 80, 1, 77, 56, 92, 7, 49]","[154, 342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353, 392, 131]"
diversity_on_nsga2,6,-95.41056920836539,31.209430791634613,91.28943079163463,"[85, 21, 91, 77, 28, 6, 8, 19, 42, 50, 11, 43, 41, 75, 88]","[388, 354, 273, 309, 218, 338, 322, 148, 130, 152, 164, 368, 358, 122, 283]"
diversity_on_nsga2,7,-97.31356313500001,32.316436865,69.18643686499999,"[88, 28, 76, 80, 1, 77, 92, 7, 14, 50, 37, 26, 17, 48, 70]","[154, 342, 204, 108, 199, 141, 271, 140, 167, 347, 153, 353, 392, 131, 323]"
diversity_on_nsga2,8,-91.01952485000001,33.01047515,53.58047515,"[70, 31, 2, 43, 5, 88, 28, 76, 80, 1, 77, 56, 92, 49, 67]","[341, 154, 342, 204, 108, 217, 199, 336, 271, 140, 389, 347, 153, 353, 392]"
diversity_on_nsga2,9,-95.31660943384615,31.013390566153845,59.083390566153845,"[31, 2, 54, 5, 88, 28, 44, 76, 80, 1, 77, 56, 92, 7, 49]","[248, 369, 341, 154, 342, 204, 108, 275, 199, 170, 209, 140, 167, 153, 392]"
diversity_on_nsga2,10,-39.38926643333333,6.7607335666666675,22.01073356666667,"[59, 32, 16, 69, 63, 50, 6, 47, 84, 46, 2, 91, 9, 52, 80]","[183, 291, 273, 354, 332, 405, 174, 165, 113, 400, 209, 333, 279, 226, 170]"
diversity_on_nsga2,11,-28.719525945576923,28.030474054423077,9.380474054423075,"[1, 26, 27, 89, 18, 37, 7, 22, 47, 67, 84, 87, 76, 21, 78]","[120, 128, 113, 351, 198, 354, 287, 108, 384, 184, 394, 360, 390, 228, 159]"
diversity_on_nsga2,12,-11.997121000000002,10.572878999999999,7.802878999999999,"[11, 41, 48, 61, 39, 88, 10, 94, 73, 93, 76, 87, 38, 5, 35]","[300, 246, 187, 301, 111, 97, 229, 127, 251, 356, 403, 237, 124, 346, 159]"
diversity_on_nsga2,13,-58.803016225,12.186983775000003,35.796983775,"[70, 47, 39, 55, 93, 44, 4, 18, 17, 85, 86, 87, 15, 59, 89]","[369, 341, 154, 342, 204, 108, 275, 199, 170, 209, 140, 153, 392, 323, 317]"
diversity_on_nsga2,14,-77.68723079010046,22.532769209899538,32.01276920989954,"[30, 61, 24, 8, 28, 11, 41, 73, 76, 87, 10, 93, 75, 59, 74]","[341, 154, 342, 204, 108, 199, 170, 369, 275, 191, 209, 140, 167, 153, 392]"
diversity_on_nsga2,15,-34.08979508461539,8.170204915384616,17.910204915384618,"[11, 26, 39, 93, 82, 86, 78, 74, 88, 77, 51, 17, 43, 10, 87]","[183, 291, 273, 354, 332, 405, 174, 165, 113, 400, 209, 321, 333, 221, 226]"
diversity_on_nsga2,16,-90.78083758827464,31.319162411725372,52.11916241172537,"[70, 31, 2, 43, 5, 88, 28, 76, 80, 1, 77, 56, 27, 7, 21]","[341, 154, 342, 204, 108, 217, 199, 141, 271, 140, 389, 347, 153, 173, 392]"
diversity_on_nsga2,17,-84.4540894608022,20.45591053919781,61.34591053919781,"[23, 92, 80, 70, 86, 84, 47, 6, 88, 46, 91, 9, 50, 77, 21]","[342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353, 392, 131, 323]"
diversity_on_nsga2,18,-93.98063975000001,26.949360249999998,57.01936025,"[31, 2, 54, 88, 28, 76, 27, 1, 77, 56, 38, 7, 49, 60, 64]","[273, 341, 154, 342, 204, 108, 275, 199, 170, 209, 140, 167, 153, 392, 323]"
diversity_on_nsga2,19,-68.21142883461539,16.308571165384617,33.28857116538462,"[24, 68, 91, 9, 50, 54, 77, 56, 2, 48, 21, 71, 52, 30, 44]","[342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353, 392, 131, 323]"
diversity_on_nsga2,20,-50.067431815805186,12.752568184194809,22.932568184194807,"[85, 86, 37, 41, 43, 73, 74, 94, 16, 65, 30, 61, 81, 29, 53]","[154, 342, 204, 108, 275, 199, 170, 209, 140, 153, 392, 323, 317, 389, 336]"
diversity_on_nsga2,21,-31.460117793365384,13.499882206634615,10.639882206634615,"[85, 13, 39, 43, 73, 94, 65, 76, 40, 74, 69, 93, 77, 49, 53]","[154, 206, 191, 114, 265, 342, 158, 333, 279, 317, 267, 323, 130, 263, 238]"
diversity_on_nsga2,22,-24.975775025,21.654224974999998,9.124224975,"[54, 32, 39, 69, 41, 10, 63, 78, 36, 74, 38, 90, 2, 9, 13]","[152, 391, 121, 153, 112, 167, 297, 118, 104, 129, 140, 304, 292, 123, 195]"
diversity_on_nsga2,23,-76.60000000000001,13.89,42.8,"[64, 68, 70, 47, 55, 46, 33, 44, 25, 3, 69, 4, 18, 17, 85]","[273, 341, 154, 342, 345, 108, 275, 199, 170, 209, 140, 167, 153, 392, 323]"
diversity_on_nsga2,24,-85.11347622080869,23.176523779191303,45.686523779191305,"[77, 88, 30, 73, 48, 82, 10, 93, 29, 27, 43, 14, 25, 3, 64]","[154, 342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353, 392, 131]"
diversity_on_nsga2,25,-62.999204087500004,15.890795912500002,25.900795912499998,"[91, 24, 55, 39, 62, 41, 73, 87, 10, 93, 61, 74, 16, 17, 29]","[154, 342, 204, 108, 217, 199, 141, 271, 140, 167, 347, 153, 353, 392, 131]"
diversity_on_nsga2,26,-53.5,11.350000000000001,24.100000000000005,"[74, 73, 76, 54, 37, 43, 81, 23, 94, 71, 52, 80, 38, 7, 49]","[248, 369, 341, 154, 342, 108, 275, 199, 170, 140, 167, 153, 323, 317, 389]"
diversity_on_nsga2,27,-23.294246225000006,14.675753775000002,6.8057537749999995,"[33, 26, 36, 63, 8, 9, 28, 71, 54, 25, 64, 31, 44, 60, 1]","[154, 206, 191, 114, 265, 342, 158, 333, 279, 317, 267, 323, 130, 263, 238]"
